gate,case_label,run_date,frame,datasets,offset_mode,offset_design_note,prior_config,dataset_sigma_mag,survey_sigma_mag,model,family,H0,param_name,param_value,k_base,N,raw_chi2,data_chi2_map,prior_chi2,posterior_objective,logdet_random_effect,marginal_score,AIC_base,BIC_base,chi2_dof_base,profiled_rms_mag,max_abs_offset_pull_sigma,method,success,case_datasets,case_z_min,case_max_z
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1515,1532.7177443798462,1383.022204799961,42.43788025928071,1425.4600850592417,6.301512642368117,1431.7615977016098,1431.7615977016098,1431.7615977016098,0.9128859437623504,0.2620177024481829,4.107753131285286,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1515,2202.9215834612487,1466.8092829582563,191.98107060341803,1658.7903535616745,6.301512642368117,1665.0918662040426,1665.0918662040426,1665.0918662040426,0.968190945847034,0.2633270792708869,7.333067038477126,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5290376827650227,1,1515,1606.3233609994431,1430.4938754412956,49.272433854389455,1479.766309295685,6.301512642368117,1486.0678219380532,1488.0678219380532,1493.3909926559966,0.9448440392610936,0.2625418048779116,4.7211726757574,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1515,1532.7177443798462,1361.7626452648317,30.553425953017356,1392.3160712178487,10.054115103098232,1402.370186320947,1402.370186320947,1402.370186320947,0.8988532311979086,0.261334765888605,3.3826742907681275,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1515,2202.9215834612487,1372.785865489952,137.06442577508614,1509.850291265038,10.054115103098232,1519.9044063681365,1519.9044063681365,1519.9044063681365,0.9061292841517834,0.2611460019595049,6.438660970475987,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4732960000732564,1,1515,1660.376382492822,1385.8443755979256,49.47261734788583,1435.3169929458113,10.054115103098232,1445.3711080489095,1447.3711080489095,1452.694278766853,0.9153529561412984,0.2612638993320774,4.329031270377238,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1515,1532.7177443798462,1352.987544181985,11.412270570046424,1364.3998147520315,17.23084063315232,1381.630655385184,1381.630655385184,1381.630655385184,0.8930610852686369,0.2612434702496393,1.991781442521776,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1515,2202.9215834612487,1331.5058333924983,52.19675894035626,1383.7025923328547,17.23084063315232,1400.933432966007,1400.933432966007,1400.933432966007,0.8788817382128703,0.2608279905804501,3.9723889402085546,fixed,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,mid_z_0p10_0p50,2026-07-16T20:49:31,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3714058146134446,1,1515,1902.7079038239565,1339.2281115534815,35.10223481319673,1374.3303463666782,17.23084063315232,1391.5611869998306,1393.5611869998306,1398.884357717774,0.8845628213695387,0.2607923087855404,3.3107042025164,minimize_Om,True,"pantheon,des_raw,union31",0.1,0.5
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1084,1027.840384938313,1027.840384938313,0.0,1027.840384938313,0.0,1027.840384938313,1027.840384938313,1027.840384938313,0.948192237027964,0.2178526910684706,,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1084,1409.0591788488978,1409.0591788488978,0.0,1409.0591788488978,0.0,1409.0591788488978,1409.0591788488978,1409.0591788488978,1.2998700911890202,0.2325997745632113,,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4155999632385227,1,1084,1003.605161117562,1003.605161117562,0.0,1003.605161117562,0.0,1003.605161117562,1005.605161117562,1010.5935742995616,0.9266898994621996,0.2129698807097498,,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1084,1027.840384938313,1008.0875071272394,7.493996426799283,1015.5815035540388,3.264332598120447,1018.8458361521592,1018.8458361521592,1018.8458361521592,0.9299700250251286,0.214625871128545,1.7008516142330068,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1084,1409.0591788488978,1106.649419817275,74.273414511687,1180.922834328962,3.264332598120447,1184.1871669270824,1184.1871669270824,1184.1871669270824,1.0208942987244234,0.2210381928557856,6.331832701611152,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4430649311787538,1,1084,1022.6884296051824,971.8169365105018,11.107362416325788,982.9242989268276,3.264332598120447,986.188631524948,988.188631524948,993.1770447069476,0.8973378915147755,0.2110802964542751,2.110071876851912,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1084,1027.840384938313,994.4143909042288,12.0590184526618,1006.4734093568908,5.298834959467676,1011.7722443163584,1011.7722443163584,1011.7722443163584,0.9173564491736428,0.2126471517706607,2.292005165239653,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1084,1409.0591788488978,1045.1469069565378,68.76612462845173,1113.9130315849895,5.298834959467676,1119.2118665444573,1119.2118665444573,1119.2118665444573,0.9641576632440386,0.2167235371714941,5.04854938544308,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4578359755615755,1,1084,1047.975409793095,958.2045208977204,13.09858592531019,971.3031068230306,5.298834959467676,976.6019417824982,978.6019417824982,983.5903549644978,0.8847687173570825,0.2092622743783967,2.058899142321809,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1084,1027.840384938313,978.5706419193305,15.401852777259784,993.9724946965902,7.855046682111642,1001.8275413787018,1001.8275413787018,1001.8275413787018,0.902740444575028,0.2105175283965151,2.6132739573451627,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1084,1409.0591788488978,989.6039542602372,64.54533457517967,1054.1492888354169,7.855046682111642,1062.0043355175285,1062.0043355175285,1062.0043355175285,0.9129187769928386,0.2115451370803222,4.648727129786135,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4657846926512174,1,1084,1065.6856828117968,948.336887714386,11.692283583100322,960.0291712974864,7.855046682111642,967.884217979598,969.884217979598,974.8726311615976,0.8756573293761644,0.2077590217875354,2.218495138558933,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1084,1027.840384938313,962.8475591611514,11.352947060318495,974.2005062214698,13.087925488399897,987.2884317098698,987.2884317098698,987.2884317098698,0.8882357556837189,0.20835556171816,2.2133738972167527,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1084,1409.0591788488978,938.0854536563852,40.618343037437015,978.703796693822,13.087925488399897,991.791722182222,991.791722182222,991.791722182222,0.8653924849228645,0.2061985705244538,3.9349603941805738,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:41,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4421820804293628,1,1084,1021.499601815329,938.031188851501,8.390287717338975,946.42147656884,13.087925488399897,959.50940205724,961.50940205724,966.4978152392396,0.8661414486163445,0.2063303781156537,2.122614069847009,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1082,1026.2201165064484,1026.2201165064484,0.0,1026.2201165064484,0.0,1026.2201165064484,1026.2201165064484,1026.2201165064484,0.948447427455128,0.2174026357578795,,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1082,1426.834760086988,1426.834760086988,0.0,1426.834760086988,0.0,1426.834760086988,1426.834760086988,1426.834760086988,1.3187012570120036,0.233862307915502,,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4180459611104623,1,1082,1005.0549246848608,1005.0549246848608,0.0,1005.0549246848608,0.0,1005.0549246848608,1007.0549246848608,1012.0414911442672,0.9297455362487148,0.2128109663999691,,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1082,1026.2201165064484,1007.8354195521543,7.243262913563038,1015.0786824657176,3.262508237648504,1018.341190703366,1018.341190703366,1018.341190703366,0.9314560254640984,0.2146585156400712,1.758127365107453,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1082,1426.834760086988,1110.1675415890213,78.1748343053169,1188.342375894338,3.262508237648504,1191.6048841319866,1191.6048841319866,1191.6048841319866,1.026032848049003,0.2213447628730007,6.60382034348614,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4460020453625835,1,1082,1024.7144669490071,971.4840078380736,11.292183424059967,982.7761912621336,3.262508237648504,986.0386994997822,988.0386994997822,993.0252659591886,0.8986901090083937,0.2111348179198079,2.22024898939162,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1082,1026.2201165064484,993.8451949974088,12.189023980548106,1006.0342189779568,5.294814000848952,1011.3290329788058,1011.3290329788058,1011.3290329788058,0.9185260582231134,0.2127498878765102,2.367361198616252,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1082,1426.834760086988,1046.3957365949493,71.69860850276811,1118.0943450977177,5.294814000848952,1123.3891590985663,1123.3891590985663,1123.3891590985663,0.9670940264278644,0.2169340204031807,5.265412828769162,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4605067779060784,1,1082,1049.6604596908342,958.0031186633356,13.086802808541115,971.0899214718768,5.294814000848952,976.3847354727257,978.3847354727257,983.371301932132,0.8862193512149265,0.2093935543844004,2.101035523184005,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1082,1026.2201165064484,977.4462712990368,15.8249286836603,993.2711999826972,7.84763459331257,1001.1188345760098,1001.1188345760098,1001.1188345760098,0.9033699365055794,0.2106236787819138,2.696272198153305,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1082,1426.834760086988,989.5218022230932,66.60024287693449,1056.1220451000277,7.84763459331257,1063.96967969334,1063.96967969334,1063.96967969334,0.9145303162875168,0.2117053681347168,4.733711377607497,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4679420403527001,1,1082,1066.134456359502,948.1330369178008,11.69838903721006,959.8314259550108,7.84763459331257,967.6790605483236,969.6790605483236,974.66562700773,0.8770888408120266,0.2079255878964378,2.2703234217217885,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1082,1026.2201165064484,961.1354076393028,11.740403653385432,972.8758112926882,13.07460769225832,985.9504189849464,985.9504189849464,985.9504189849464,0.8882952011453815,0.2084422575777471,2.2801098558977504,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1082,1426.834760086988,936.9570595352632,41.62702953420987,978.5840890694732,13.07460769225832,991.6586967617312,991.6586967617312,991.6586967617312,0.8659492232303726,0.2063161352779675,4.002001066000335,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:43,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4428384238648418,1,1082,1020.573379245463,937.4710776817116,8.607509049443374,946.078586731155,13.07460769225832,959.1531944234132,961.1531944234132,966.1397608828196,0.8672257887897425,0.2064887927059057,2.179828820711247,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:45,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1084,1027.701694246126,1027.701694246126,0.0,1027.701694246126,0.0,1027.701694246126,1027.701694246126,1027.701694246126,0.948064293584987,0.2178383056581286,,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:45,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1084,1408.8091694430868,1408.8091694430868,0.0,1408.8091694430868,0.0,1408.8091694430868,1408.8091694430868,1408.8091694430868,1.2996394552057997,0.2325758566429188,,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:45,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4155853069462749,1,1084,1003.4524412713072,1003.4524412713072,0.0,1003.4524412713072,0.0,1003.4524412713072,1005.4524412713072,1010.4408544533068,0.9265488839070242,0.2129546849409037,,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:45,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1084,1027.701694246126,1007.9726058627105,7.482747049097142,1015.4553529118076,3.264332598120447,1018.719685509928,1018.719685509928,1018.719685509928,0.9298640275486258,0.2146144750357298,1.7005506198391678,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:45,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1084,1408.8091694430868,1106.4412238395612,74.25365054823013,1180.6948743877913,3.264332598120447,1183.9592069859118,1183.9592069859118,1183.9592069859118,1.0207022360143554,0.2210182369318857,6.331832701611152,fixed,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:45,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4430244999300338,1,1084,1022.5010468898632,971.7110711955456,11.089682671715115,982.8007538672608,3.264332598120447,986.0650864653812,988.0650864653812,993.0534996473808,0.8972401396080755,0.2110699800735671,2.1085524673623004,minimize_Om,True,"pantheon,des_raw,union31",0.5,
redshift_band,high_z_0p50_plus,2026-07-16T20:49:45,CMB_PANTHEON_ONLY,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,5 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1084,1027.701694246126,994.3247487324276,12.037632331069288,1006.3623810634969,5.298834959467676,1011.6612160229644,1011.6612160229644,1011.6612160229644,0.9172737534431988,0.2126390124326294,2.2915268553439527,fixed,True,"pantheon,des_raw,union31",0.5,
