gate,case_label,frame,offset_mode,prior_config,model,offset_label,offset_type,prior_sigma_mag,offset_mag,pull_sigma,case_datasets,case_z_min,case_max_z
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.025,-0.1017470783960752,-4.069883135843009,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.025,-0.0634746149905477,-2.5389845996219096,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.025,-0.110449317260045,-4.417972690401802,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.025,-0.0787105020636994,-3.1484200825479767,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.025,-0.1137536416230617,-4.550145664922471,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.025,-0.1098874888438273,-4.395499553753095,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.025,-0.0687306638091741,-2.7492265523669643,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.025,-0.0674346456802299,-2.697385827209199,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.025,-0.1208804350595409,-4.835217402381639,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.025,0.0050174091599354,0.2006963663974187,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.025,-0.0838313660430241,-3.353254641720964,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.025,-0.0441997403952781,-1.7679896158111252,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.025,-0.0534500429934797,-2.138001719739188,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.025,-0.0419037611262288,-1.6761504450491551,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.025,-0.0809400731463173,-3.237602925852692,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.025,-0.0495529909864612,-1.9821196394584508,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.025,-0.0941706377680804,-3.766825510723216,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.025,-0.0651726391761284,-2.6069055670451378,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.025,-0.0580600555539954,-2.3224022221598166,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.1197237982589522,-2.394475965179045,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.1077901870912795,-2.1558037418255904,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.0893083204777435,-1.7861664095548702,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.1568567339486362,-3.137134678972725,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.0746348521185885,-1.49269704237177,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.1226328508290642,-2.452657016581285,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.0859151459859804,-1.718302919719609,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.1076851061848049,-2.1537021236960983,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0932045616540559,-1.8640912330811197,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1234184478337735,-2.46836895667547,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.0951737895121868,-1.9034757902437367,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.142141932860504,-2.842838657210081,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.1181156344753948,-2.362312689507897,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.1389895011648265,-2.77979002329653,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.1910741310525737,-3.821482621051474,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.2112343617739431,-4.224687235478862,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.1864667595157882,-3.729335190315764,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.190225271008973,-3.804505420179461,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.1738870385943795,-3.477740771887591,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.144209993833087,-2.8841998766617403,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.0983949742843894,-1.967899485687788,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.1244387183848299,-2.488774367696598,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0957587098791671,-1.9151741975833425,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1408668902948748,-2.8173378058974965,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.1108888975608457,-2.217777951216914,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.1597972743465795,-3.1959454869315898,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.1339567713320704,-2.679135426641409,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.1514958954646111,-3.0299179092922226,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.1514829188140639,-3.0296583762812777,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.1382517070946596,-2.7650341418931923,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.1250497270105516,-2.5009945402110323,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.1641742430898808,-3.2834848617976164,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.0727171788204208,-1.4543435764084174,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.1328324601557942,-2.656649203115884,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.0936171297887332,-1.8723425957746644,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.1091552177547817,-2.183104355095636,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0949528843645658,-1.8990576872913176,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1278248868515649,-2.556497737031299,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.1000181236741467,-2.0003624734829346,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.1485584955400715,-2.9711699108014304,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.1229459318088199,-2.4589186361763997,pantheon,0.01,
dataset_combo,pantheon_only,HD,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.1129008626850108,-2.258017253700217,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.01,-0.0820448768653115,-8.204487686531158,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.01,-0.0624921065236909,-6.249210652369096,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.01,-0.054311849542716,-5.431184954271608,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.01,-0.0607326396702346,-6.0732639670234665,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.01,-0.0286042230354527,-2.8604223035452736,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.01,-0.0302588036854949,-3.0258803685494957,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.01,-0.0115778816756467,-1.1577881675646715,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.01,-0.0150816035762001,-1.508160357620018,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.01,-0.0107813660888935,-1.0781366088893554,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.01,-0.0314247344636299,-3.142473446362995,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.01,-0.0093046907740188,-0.9304690774018812,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.01,-0.0271199601798757,-2.711996017987575,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.01,-0.0134713009265077,-1.34713009265077,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.01,-0.0365173092860422,-3.651730928604229,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.01,-0.1239051698273343,-12.390516982733434,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.01,-0.1114951480740378,-11.149514807403785,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.01,-0.1071677030496593,-10.716770304965928,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.01,-0.0778207053133028,-7.782070531330287,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.01,-0.0573071130722638,-5.730711307226382,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.01,-0.0416429924326601,-4.164299243266015,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.01,-0.0143291305378266,-1.4329130537826664,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.01,-0.019196800940836,-1.9196800940836083,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.01,-0.0132556894317051,-1.3255689431705175,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.01,-0.0393145556504738,-3.9314555650473815,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.01,-0.0128645809995831,-1.286458099958313,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.01,-0.0320315800797593,-3.203158007975936,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.01,-0.016705173208472,-1.6705173208472066,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.01,-0.0439363856619604,-4.393638566196048,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.01,-0.0768750954081311,-7.687509540813115,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.01,-0.0437665656269192,-4.376656562691924,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.01,-0.0422815751623187,-4.228157516231873,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.01,-0.0519776033397551,-5.197760333975516,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.01,-0.0033311803694711,-0.3331180369471149,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.01,-0.0284597773819918,-2.8459777381991813,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.01,-0.0113590584001471,-1.1359058400147182,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.01,-0.0120031583631353,-1.200315836313534,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.01,-0.0102505292074545,-1.0250529207454533,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.01,-0.0285995410264956,-2.859954102649562,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.01,-0.0080810758192441,-0.8081075819244135,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.01,-0.0259148108347449,-2.5914810834744904,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.01,-0.0125858328999341,-1.2585832899934155,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_010mmag_ds020,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.01,-0.0205583165740285,-2.05583165740285,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.016,-0.1112266821617344,-6.951667635108403,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.016,-0.0902826237391189,-5.642663983694936,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.016,-0.073789197581743,-4.611824848858943,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.016,-0.0938690874774868,-5.866817967342928,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.016,-0.0484716815896996,-3.029480099356228,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.016,-0.0524123748847641,-3.2757734302977584,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.016,-0.0229408788545557,-1.433804928409732,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.016,-0.0324424006336706,-2.027650039604416,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.016,-0.0212379887320647,-1.327374295754045,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.016,-0.0560027438818928,-3.500171492618301,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.016,-0.0202795804766155,-1.2674737797884694,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.016,-0.0532237225221209,-3.32648265763256,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.016,-0.0293532702180487,-1.8345793886280497,pantheon,0.01,
dataset_combo,pantheon_only,HEL,dataset+idsurvey,budget_016mmag_ds032,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.016,-0.0652330378603811,-4.077064866273821,pantheon,0.01,
